"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
51042,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",799,"Chincho","","","Distrito","District"
51043,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",800,"Congalla","","","Distrito","District"
51044,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",801,"Huanca-Huanca","","","Distrito","District"
51045,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",802,"Huayllay Grande","","","Distrito","District"
51046,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",803,"Julcamarca","","","Distrito","District"
51047,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",804,"Lircay","","","Distrito","District"
51048,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",805,"San Antonio de Antaparco","","","Distrito","District"
51049,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",806,"Santo Tomas de Pata","","","Distrito","District"
51050,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",807,"Secclla","","","Distrito","District"
51051,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",808,"Arma","","","Distrito","District"
51052,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",809,"Aurahua","","","Distrito","District"
51053,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",810,"Capillas","","","Distrito","District"
51054,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",811,"Castrovirreyna","","","Distrito","District"
51055,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",812,"Chupamarca","","","Distrito","District"
51056,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",813,"Cocas","","","Distrito","District"
51057,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",814,"Huachos","","","Distrito","District"
51058,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",815,"Huamatambo","","","Distrito","District"
51059,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",816,"Mollepampa","","","Distrito","District"
51060,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",817,"San Juan","","","Distrito","District"
51061,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",818,"Santa Ana","","","Distrito","District"
51062,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",819,"Tantara","","","Distrito","District"
51063,176,"PER","Peru",9,"Huancavelica",83,"Castrovirreyna",820,"Ticrapo","","","Distrito","District"
51064,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",821,"Anco","","","Distrito","District"
51065,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",822,"Chinchihuasi","","","Distrito","District"
51066,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",823,"Churcampa","","","Distrito","District"
51067,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",824,"El Carmen","","","Distrito","District"
51068,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",825,"La Merced","","","Distrito","District"
51069,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",826,"Locroja","","","Distrito","District"
51070,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",827,"Paucarbamba","","","Distrito","District"
51071,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",828,"San Miguel de Mayocc","","","Distrito","District"
51072,176,"PER","Peru",9,"Huancavelica",84,"Churcampa",829,"San Pedro de Coris","","","Distrito","District"
51073,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",830,"Acobambilla","","","Distrito","District"
51074,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",831,"Acoria","","","Distrito","District"
51075,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",832,"Conayca","","","Distrito","District"
51076,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",833,"Cuenca","","","Distrito","District"
51077,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",834,"Huachocolpa","","","Distrito","District"
51078,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",835,"Huancavelica","","","Distrito","District"
51079,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",836,"Huayllahuara","","","Distrito","District"
51080,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",837,"Izcuchaca","","","Distrito","District"
51081,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",838,"Laria","","","Distrito","District"
51082,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",839,"Manta","","","Distrito","District"
51083,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",840,"Mariscal Caceres","","","Distrito","District"
51084,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",841,"Moya","","","Distrito","District"
51085,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",842,"Nuevo Occoro","","","Distrito","District"
51086,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",843,"Palca","","","Distrito","District"
51087,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",844,"Pilchaca","","","Distrito","District"
51088,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",845,"Vilca","","","Distrito","District"
51089,176,"PER","Peru",9,"Huancavelica",85,"Huancavelica",846,"Yauli","","","Distrito","District"
51090,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",847,"Ayavi","","","Distrito","District"
51091,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",848,"Cordova","","","Distrito","District"
51092,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",849,"Huayacundo Arma","","","Distrito","District"
51093,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",850,"Huaytara","","","Distrito","District"
51094,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",851,"Laramarca","","","Distrito","District"
51095,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",852,"Ocoyo","","","Distrito","District"
51096,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",853,"Pilpichaca","","","Distrito","District"
51097,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",854,"Querco","","","Distrito","District"
51098,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",855,"Quito-Arma","","","Distrito","District"
51099,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",856,"San Antonio de Cusicancha","","","Distrito","District"
51100,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",857,"San Francisco de Sangayaico","","","Distrito","District"
51101,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",858,"San Isidro","","","Distrito","District"
51102,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",859,"Santiago de Chocorvos","","","Distrito","District"
51103,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",860,"Santiago de Quirahuara","","","Distrito","District"
51104,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",861,"Santo Domingo de Capillas","","","Distrito","District"
51105,176,"PER","Peru",9,"Huancavelica",86,"Huaytara",862,"Tambo","","","Distrito","District"
51106,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",863,"Acostambo","","","Distrito","District"
51107,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",864,"Acraquia","","","Distrito","District"
51108,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",865,"Ahuaycha","","","Distrito","District"
51109,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",866,"Ahuimpuquio","","","Distrito","District"
51110,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",867,"Colcabamba","","","Distrito","District"
51111,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",868,"Daniel Hernandez","","","Distrito","District"
51112,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",869,"Huachocolpa","","","Distrito","District"
51113,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",870,"Huando","","","Distrito","District"
51114,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",871,"Huaribamba","","","Distrito","District"
51115,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",872,"Pachamarca","","","Distrito","District"
51116,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",873,"Pampas","","","Distrito","District"
51117,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",874,"Pazos","","","Distrito","District"
51118,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",875,"Quishuar","","","Distrito","District"
51119,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",876,"Salcabamba","","","Distrito","District"
51120,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",877,"Salcahuasi","","","Distrito","District"
51121,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",878,"San Marcos de Rocchac","","","Distrito","District"
51122,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",879,"Surcubamba","","","Distrito","District"
51123,176,"PER","Peru",9,"Huancavelica",87,"Tayacaja",880,"Tintay Puncu","","","Distrito","District"
51124,176,"PER","Peru",10,"Huánuco",88,"Ambo",881,"Ambo","","","Distrito","District"
51125,176,"PER","Peru",10,"Huánuco",88,"Ambo",882,"Cayna","","","Distrito","District"
51126,176,"PER","Peru",10,"Huánuco",88,"Ambo",883,"Colpas","","","Distrito","District"
51127,176,"PER","Peru",10,"Huánuco",88,"Ambo",884,"Conchamarca","","","Distrito","District"
51128,176,"PER","Peru",10,"Huánuco",88,"Ambo",885,"Huacar","","","Distrito","District"
51129,176,"PER","Peru",10,"Huánuco",88,"Ambo",886,"San Francisco","","","Distrito","District"
51130,176,"PER","Peru",10,"Huánuco",88,"Ambo",887,"San Rafael","","","Distrito","District"
51131,176,"PER","Peru",10,"Huánuco",88,"Ambo",888,"Tomay Kichwa","","","Distrito","District"
51132,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",889,"Chuquis","","","Distrito","District"
51133,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",890,"La Union","","","Distrito","District"
51134,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",891,"Marias","","","Distrito","District"
51135,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",892,"Pachas","","","Distrito","District"
51136,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",893,"Quivilla","","","Distrito","District"
51137,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",894,"Ripan","","","Distrito","District"
51138,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",895,"Shunqui","","","Distrito","District"
51139,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",896,"Sillapata","","","Distrito","District"
51140,176,"PER","Peru",10,"Huánuco",89,"Dos de Mayo",897,"Yanas","","","Distrito","District"
51141,176,"PER","Peru",10,"Huánuco",90,"Huacaybamba",898,"Canchabamba","","","Distrito","District"
51142,176,"PER","Peru",10,"Huánuco",90,"Huacaybamba",899,"Cochabamba","","","Distrito","District"
51143,176,"PER","Peru",10,"Huánuco",90,"Huacaybamba",900,"Huacaybamba","","","Distrito","District"
51144,176,"PER","Peru",10,"Huánuco",90,"Huacaybamba",901,"Pinra","","","Distrito","District"
51145,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",902,"Arancay","","","Distrito","District"
51146,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",903,"Chavin de Pariarca","","","Distrito","District"
51147,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",904,"Jacas Grande","","","Distrito","District"
51148,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",905,"Jircan","","","Distrito","District"
51149,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",906,"Llata","","","Distrito","District"
51150,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",907,"Miraflores","","","Distrito","District"
51151,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",908,"Monzon","","","Distrito","District"
51152,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",909,"Punchao","","","Distrito","District"
51153,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",910,"Puños","","","Distrito","District"
51154,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",911,"Singa","","","Distrito","District"
51155,176,"PER","Peru",10,"Huánuco",91,"Huamalíes",912,"Tantamayo","","","Distrito","District"
51156,176,"PER","Peru",10,"Huánuco",92,"Huenuco",913,"Amarilis","","","Distrito","District"
51157,176,"PER","Peru",10,"Huánuco",92,"Huenuco",914,"Chinchao","","","Distrito","District"
51158,176,"PER","Peru",10,"Huánuco",92,"Huenuco",915,"Churubamba","","","Distrito","District"
51159,176,"PER","Peru",10,"Huánuco",92,"Huenuco",916,"Huanuco","","","Distrito","District"
51160,176,"PER","Peru",10,"Huánuco",92,"Huenuco",917,"Margos","","","Distrito","District"
51161,176,"PER","Peru",10,"Huánuco",92,"Huenuco",918,"Quisqui","","","Distrito","District"
51162,176,"PER","Peru",10,"Huánuco",92,"Huenuco",919,"San Francisco de Cayran","","","Distrito","District"
51163,176,"PER","Peru",10,"Huánuco",92,"Huenuco",920,"San Pedro de Chaulan","","","Distrito","District"
51164,176,"PER","Peru",10,"Huánuco",92,"Huenuco",921,"Santa Maria del Valle","","","Distrito","District"
51165,176,"PER","Peru",10,"Huánuco",92,"Huenuco",922,"Yarumayo","","","Distrito","District"
51166,176,"PER","Peru",10,"Huánuco",93,"Lauricocha",923,"Baños","","","Distrito","District"
51167,176,"PER","Peru",10,"Huánuco",93,"Lauricocha",924,"Jesus","","","Distrito","District"
51168,176,"PER","Peru",10,"Huánuco",93,"Lauricocha",925,"Jivia","","","Distrito","District"
51169,176,"PER","Peru",10,"Huánuco",93,"Lauricocha",926,"Queropalca","","","Distrito","District"
51170,176,"PER","Peru",10,"Huánuco",93,"Lauricocha",927,"Rondos","","","Distrito","District"
51171,176,"PER","Peru",10,"Huánuco",93,"Lauricocha",928,"San Francisco de Asis","","","Distrito","District"
51172,176,"PER","Peru",10,"Huánuco",93,"Lauricocha",929,"San Miguel de Cauri","","","Distrito","District"
51173,176,"PER","Peru",10,"Huánuco",94,"Leoncio Prado",930,"Daniel Alomias Robles","","","Distrito","District"
51174,176,"PER","Peru",10,"Huánuco",94,"Leoncio Prado",931,"Hermilio Valdizan","","","Distrito","District"
51175,176,"PER","Peru",10,"Huánuco",94,"Leoncio Prado",932,"Jose Crespo Y Castillo","","","Distrito","District"
51176,176,"PER","Peru",10,"Huánuco",94,"Leoncio Prado",933,"Luyando","","","Distrito","District"
51177,176,"PER","Peru",10,"Huánuco",94,"Leoncio Prado",934,"Mariano Damaso Beraun","","","Distrito","District"
51178,176,"PER","Peru",10,"Huánuco",94,"Leoncio Prado",935,"Rupa-Rupa","","","Distrito","District"
51179,176,"PER","Peru",10,"Huánuco",95,"Marañón",936,"Cholon","","","Distrito","District"
51180,176,"PER","Peru",10,"Huánuco",95,"Marañón",937,"Huacrachuco","","","Distrito","District"
51181,176,"PER","Peru",10,"Huánuco",95,"Marañón",938,"San Buenaventura","","","Distrito","District"
51182,176,"PER","Peru",10,"Huánuco",96,"Pachitea",939,"Chaglla","","","Distrito","District"
51183,176,"PER","Peru",10,"Huánuco",96,"Pachitea",940,"Molino","","","Distrito","District"
51184,176,"PER","Peru",10,"Huánuco",96,"Pachitea",941,"Panao","","","Distrito","District"
51185,176,"PER","Peru",10,"Huánuco",96,"Pachitea",942,"Umari","","","Distrito","District"
51186,176,"PER","Peru",10,"Huánuco",97,"Puerto Inca",943,"Codo del Pozuzo","","","Distrito","District"
51187,176,"PER","Peru",10,"Huánuco",97,"Puerto Inca",944,"Honoria","","","Distrito","District"
51188,176,"PER","Peru",10,"Huánuco",97,"Puerto Inca",945,"Puerto Inca","","","Distrito","District"
51189,176,"PER","Peru",10,"Huánuco",97,"Puerto Inca",946,"Tournavista","","","Distrito","District"
51190,176,"PER","Peru",10,"Huánuco",97,"Puerto Inca",947,"Yuyapichis","","","Distrito","District"
51191,176,"PER","Peru",10,"Huánuco",98,"Yarowilca",948,"Cahuac","","","Distrito","District"
51192,176,"PER","Peru",10,"Huánuco",98,"Yarowilca",949,"Chacabamba","","","Distrito","District"
51193,176,"PER","Peru",10,"Huánuco",98,"Yarowilca",950,"Chavinillo","","","Distrito","District"
51194,176,"PER","Peru",10,"Huánuco",98,"Yarowilca",951,"Chupan","","","Distrito","District"
51195,176,"PER","Peru",10,"Huánuco",98,"Yarowilca",952,"Jacas Chico","","","Distrito","District"
51196,176,"PER","Peru",10,"Huánuco",98,"Yarowilca",953,"Obas","","","Distrito","District"
51197,176,"PER","Peru",10,"Huánuco",98,"Yarowilca",954,"Pampamarca","","","Distrito","District"
51198,176,"PER","Peru",11,"Ica",99,"Chincha",955,"Alto Laran","","","Distrito","District"
51199,176,"PER","Peru",11,"Ica",99,"Chincha",956,"Chavin","","","Distrito","District"
51200,176,"PER","Peru",11,"Ica",99,"Chincha",957,"Chincha Alta","","","Distrito","District"
51201,176,"PER","Peru",11,"Ica",99,"Chincha",958,"Chincha Baja","","","Distrito","District"
51202,176,"PER","Peru",11,"Ica",99,"Chincha",959,"El Carmen","","","Distrito","District"
51203,176,"PER","Peru",11,"Ica",99,"Chincha",960,"Grocio Prado","","","Distrito","District"
51204,176,"PER","Peru",11,"Ica",99,"Chincha",961,"Pueblo Nuevo","","","Distrito","District"
51205,176,"PER","Peru",11,"Ica",99,"Chincha",962,"San Juan de Yanac","","","Distrito","District"
51206,176,"PER","Peru",11,"Ica",99,"Chincha",963,"San Pedro de Huacarpana","","","Distrito","District"
51207,176,"PER","Peru",11,"Ica",99,"Chincha",964,"Sunampe","","","Distrito","District"
51208,176,"PER","Peru",11,"Ica",99,"Chincha",965,"Tambo de Mora","","","Distrito","District"
51209,176,"PER","Peru",11,"Ica",100,"Ica",966,"Ica","","","Distrito","District"
51210,176,"PER","Peru",11,"Ica",100,"Ica",967,"La Tingui","","","Distrito","District"
51211,176,"PER","Peru",11,"Ica",100,"Ica",968,"Los Aquijes","","","Distrito","District"
51212,176,"PER","Peru",11,"Ica",100,"Ica",969,"Ocucaje","","","Distrito","District"
51213,176,"PER","Peru",11,"Ica",100,"Ica",970,"Pachacutec","","","Distrito","District"
51214,176,"PER","Peru",11,"Ica",100,"Ica",971,"Parcona","","","Distrito","District"
51215,176,"PER","Peru",11,"Ica",100,"Ica",972,"Pueblo Nuevo","","","Distrito","District"
51216,176,"PER","Peru",11,"Ica",100,"Ica",973,"Salas","","","Distrito","District"
51217,176,"PER","Peru",11,"Ica",100,"Ica",974,"San Jose de Los Molinos","","","Distrito","District"
51218,176,"PER","Peru",11,"Ica",100,"Ica",975,"San Juan Bautista","","","Distrito","District"
51219,176,"PER","Peru",11,"Ica",100,"Ica",976,"Santiago","","","Distrito","District"
51220,176,"PER","Peru",11,"Ica",100,"Ica",977,"Subtanjalla","","","Distrito","District"
51221,176,"PER","Peru",11,"Ica",100,"Ica",978,"Tate","","","Distrito","District"
51222,176,"PER","Peru",11,"Ica",100,"Ica",979,"Yauca del Rosario","","","Distrito","District"
51223,176,"PER","Peru",11,"Ica",101,"Nazca",980,"Changuillo","","","Distrito","District"
51224,176,"PER","Peru",11,"Ica",101,"Nazca",981,"El Ingenio","","","Distrito","District"
51225,176,"PER","Peru",11,"Ica",101,"Nazca",982,"Marcona","","","Distrito","District"
51226,176,"PER","Peru",11,"Ica",101,"Nazca",983,"Nazca","","","Distrito","District"
51227,176,"PER","Peru",11,"Ica",101,"Nazca",984,"Vista Alegre","","","Distrito","District"
51228,176,"PER","Peru",11,"Ica",102,"Palpa",985,"Llipata","","","Distrito","District"
51229,176,"PER","Peru",11,"Ica",102,"Palpa",986,"Palpa","","","Distrito","District"
51230,176,"PER","Peru",11,"Ica",102,"Palpa",987,"Rio Grande","","","Distrito","District"
51231,176,"PER","Peru",11,"Ica",102,"Palpa",988,"Santa Cruz","","","Distrito","District"
51232,176,"PER","Peru",11,"Ica",102,"Palpa",989,"Tibillo","","","Distrito","District"
51233,176,"PER","Peru",11,"Ica",103,"Pisco",990,"Huancano","","","Distrito","District"
51234,176,"PER","Peru",11,"Ica",103,"Pisco",991,"Humay","","","Distrito","District"
51235,176,"PER","Peru",11,"Ica",103,"Pisco",992,"Independencia","","","Distrito","District"
51236,176,"PER","Peru",11,"Ica",103,"Pisco",993,"Paracas","","","Distrito","District"
51237,176,"PER","Peru",11,"Ica",103,"Pisco",994,"Pisco","","","Distrito","District"
51238,176,"PER","Peru",11,"Ica",103,"Pisco",995,"San Andres","","","Distrito","District"
51239,176,"PER","Peru",11,"Ica",103,"Pisco",996,"San Clemente","","","Distrito","District"
51240,176,"PER","Peru",11,"Ica",103,"Pisco",997,"Tupac Amaru Inca","","","Distrito","District"
51241,176,"PER","Peru",12,"Junín",104,"Chanchamayo",998,"Chanchamayo","","","Distrito","District"
51242,176,"PER","Peru",12,"Junín",104,"Chanchamayo",999,"Perene","","","Distrito","District"
51243,176,"PER","Peru",12,"Junín",104,"Chanchamayo",1000,"Pichanaqui","","","Distrito","District"
51244,176,"PER","Peru",12,"Junín",104,"Chanchamayo",1001,"San Luis de Shuaro","","","Distrito","District"
51245,176,"PER","Peru",12,"Junín",104,"Chanchamayo",1002,"San Ramon","","","Distrito","District"
51246,176,"PER","Peru",12,"Junín",104,"Chanchamayo",1003,"Vitoc","","","Distrito","District"
51247,176,"PER","Peru",12,"Junín",105,"Chupaca",1004,"3 de Diciembre","","","Distrito","District"
51248,176,"PER","Peru",12,"Junín",105,"Chupaca",1005,"Ahuac","","","Distrito","District"
51249,176,"PER","Peru",12,"Junín",105,"Chupaca",1006,"Chongos Bajo","","","Distrito","District"
51250,176,"PER","Peru",12,"Junín",105,"Chupaca",1007,"Chupaca","","","Distrito","District"
51251,176,"PER","Peru",12,"Junín",105,"Chupaca",1008,"Huachac","","","Distrito","District"
51252,176,"PER","Peru",12,"Junín",105,"Chupaca",1009,"Huamancaca Chico","","","Distrito","District"
51253,176,"PER","Peru",12,"Junín",105,"Chupaca",1010,"San Juan de Iscos","","","Distrito","District"
51254,176,"PER","Peru",12,"Junín",105,"Chupaca",1011,"San Juan de Jarpa","","","Distrito","District"
51255,176,"PER","Peru",12,"Junín",105,"Chupaca",1012,"Yanacancha","","","Distrito","District"
51256,176,"PER","Peru",12,"Junín",106,"Concepción",1013,"Aco","","","Distrito","District"
51257,176,"PER","Peru",12,"Junín",106,"Concepción",1014,"Andamarca","","","Distrito","District"
51258,176,"PER","Peru",12,"Junín",106,"Concepción",1015,"Chambara","","","Distrito","District"
51259,176,"PER","Peru",12,"Junín",106,"Concepción",1016,"Cochas","","","Distrito","District"
51260,176,"PER","Peru",12,"Junín",106,"Concepción",1017,"Comas","","","Distrito","District"
51261,176,"PER","Peru",12,"Junín",106,"Concepción",1018,"Concepcion","","","Distrito","District"
51262,176,"PER","Peru",12,"Junín",106,"Concepción",1019,"Heroinas Toledo","","","Distrito","District"
51263,176,"PER","Peru",12,"Junín",106,"Concepción",1020,"Manzanares","","","Distrito","District"
51264,176,"PER","Peru",12,"Junín",106,"Concepción",1021,"Mariscal Castilla","","","Distrito","District"
51265,176,"PER","Peru",12,"Junín",106,"Concepción",1022,"Matahuasi","","","Distrito","District"
51266,176,"PER","Peru",12,"Junín",106,"Concepción",1023,"Mito","","","Distrito","District"
51267,176,"PER","Peru",12,"Junín",106,"Concepción",1024,"Nueve de Julio","","","Distrito","District"
51268,176,"PER","Peru",12,"Junín",106,"Concepción",1025,"Orcotuna","","","Distrito","District"
51269,176,"PER","Peru",12,"Junín",106,"Concepción",1026,"San Jose de Quero","","","Distrito","District"
51270,176,"PER","Peru",12,"Junín",106,"Concepción",1027,"Santa Rosa de Ocopa","","","Distrito","District"
51271,176,"PER","Peru",12,"Junín",107,"Huancayo",1028,"Carhuacallanga","","","Distrito","District"
51272,176,"PER","Peru",12,"Junín",107,"Huancayo",1029,"Chacapampa","","","Distrito","District"
51273,176,"PER","Peru",12,"Junín",107,"Huancayo",1030,"Chicche","","","Distrito","District"
51274,176,"PER","Peru",12,"Junín",107,"Huancayo",1031,"Chilca","","","Distrito","District"
51275,176,"PER","Peru",12,"Junín",107,"Huancayo",1032,"Chongos Alto","","","Distrito","District"
51276,176,"PER","Peru",12,"Junín",107,"Huancayo",1033,"Chupuro","","","Distrito","District"
51277,176,"PER","Peru",12,"Junín",107,"Huancayo",1034,"Colca","","","Distrito","District"
51278,176,"PER","Peru",12,"Junín",107,"Huancayo",1035,"Cullhuas","","","Distrito","District"
51279,176,"PER","Peru",12,"Junín",107,"Huancayo",1036,"El Tambo","","","Distrito","District"
51280,176,"PER","Peru",12,"Junín",107,"Huancayo",1037,"Huacrapuquio","","","Distrito","District"
51281,176,"PER","Peru",12,"Junín",107,"Huancayo",1038,"Hualhuas","","","Distrito","District"
51282,176,"PER","Peru",12,"Junín",107,"Huancayo",1039,"Huancan","","","Distrito","District"
51283,176,"PER","Peru",12,"Junín",107,"Huancayo",1040,"Huancayo","","","Distrito","District"
51284,176,"PER","Peru",12,"Junín",107,"Huancayo",1041,"Huasicancha","","","Distrito","District"
51285,176,"PER","Peru",12,"Junín",107,"Huancayo",1042,"Huayucachi","","","Distrito","District"
51286,176,"PER","Peru",12,"Junín",107,"Huancayo",1043,"Ingenio","","","Distrito","District"
51287,176,"PER","Peru",12,"Junín",107,"Huancayo",1044,"Pariahuanca","","","Distrito","District"
51288,176,"PER","Peru",12,"Junín",107,"Huancayo",1045,"Pilcomayo","","","Distrito","District"
51289,176,"PER","Peru",12,"Junín",107,"Huancayo",1046,"Pucara","","","Distrito","District"
51290,176,"PER","Peru",12,"Junín",107,"Huancayo",1047,"Quichuay","","","Distrito","District"
51291,176,"PER","Peru",12,"Junín",107,"Huancayo",1048,"Quilcas","","","Distrito","District"
51292,176,"PER","Peru",12,"Junín",107,"Huancayo",1049,"San Agustin","","","Distrito","District"
51293,176,"PER","Peru",12,"Junín",107,"Huancayo",1050,"San Jeronimo de Tunan","","","Distrito","District"
51294,176,"PER","Peru",12,"Junín",107,"Huancayo",1051,"Saño","","","Distrito","District"
51295,176,"PER","Peru",12,"Junín",107,"Huancayo",1052,"Santo Domingo de Acobamba","","","Distrito","District"
51296,176,"PER","Peru",12,"Junín",107,"Huancayo",1053,"Sapallanga","","","Distrito","District"
51297,176,"PER","Peru",12,"Junín",107,"Huancayo",1054,"Sicaya","","","Distrito","District"
51298,176,"PER","Peru",12,"Junín",107,"Huancayo",1055,"Viques","","","Distrito","District"
51299,176,"PER","Peru",12,"Junín",108,"Jauja",1056,"Acolla","","","Distrito","District"
51300,176,"PER","Peru",12,"Junín",108,"Jauja",1057,"Apata","","","Distrito","District"
51301,176,"PER","Peru",12,"Junín",108,"Jauja",1058,"Ataura","","","Distrito","District"
51302,176,"PER","Peru",12,"Junín",108,"Jauja",1059,"Canchayllo","","","Distrito","District"
51303,176,"PER","Peru",12,"Junín",108,"Jauja",1060,"Curicaca","","","Distrito","District"
51304,176,"PER","Peru",12,"Junín",108,"Jauja",1061,"El Mantaro","","","Distrito","District"
51305,176,"PER","Peru",12,"Junín",108,"Jauja",1062,"Huamali","","","Distrito","District"
51306,176,"PER","Peru",12,"Junín",108,"Jauja",1063,"Huaripampa","","","Distrito","District"
51307,176,"PER","Peru",12,"Junín",108,"Jauja",1064,"Huertas","","","Distrito","District"
51308,176,"PER","Peru",12,"Junín",108,"Jauja",1065,"Janjaillo","","","Distrito","District"
51309,176,"PER","Peru",12,"Junín",108,"Jauja",1066,"Jauja","","","Distrito","District"
51310,176,"PER","Peru",12,"Junín",108,"Jauja",1067,"Julcan","","","Distrito","District"
51311,176,"PER","Peru",12,"Junín",108,"Jauja",1068,"Leonor Ordoñez","","","Distrito","District"
51312,176,"PER","Peru",12,"Junín",108,"Jauja",1069,"Llocllapampa","","","Distrito","District"
51313,176,"PER","Peru",12,"Junín",108,"Jauja",1070,"Marco","","","Distrito","District"
51314,176,"PER","Peru",12,"Junín",108,"Jauja",1071,"Masma Chicche","","","Distrito","District"
